Date,open,high,low,close,volume,logret_1d,logret_3d,logret_5d,realized_vol_10,bb_pos,rsi_14,macd,macd_sig,macd_diff,log_vol,vol_z_20,sma_diff,target
2012-04-02,18.06700798,18.57554839,18.02347821,18.57134628,598351600,0.03132791,0.00163412,0.01901167,0.01495155,0.56996845,72.05986451,0.76151375,0.80237530,-0.04086155,20.20968910,-0.38582974,0.03768493,1
2012-04-03,18.83162028,18.97902124,18.68782502,18.89226151,834559600,0.01713252,0.03141070,0.02386343,0.01556407,0.70070516,69.15372244,0.77393640,0.79668752,-0.02275112,20.54241472,1.15135514,0.03293298,0
2012-04-04,18.74305645,18.78838666,18.52240799,18.74185562,572980800,-0.00799310,0.04046733,0.01077354,0.01573355,0.58515498,68.49992538,0.76285126,0.78992027,-0.02706901,20.16636277,-0.58134821,0.02846982,0
2012-04-05,18.82200844,19.05256335,18.71453639,19.02314377,641298000,0.01489704,0.02403646,0.03831464,0.01576986,0.73191891,71.08428501,0.76791180,0.78551857,-0.01760677,20.27900481,-0.01752653,0.02633216,0
2012-04-09,18.79650174,19.20807787,18.77158567,19.09970474,597536800,0.00401655,0.01092048,0.05938091,0.01530751,0.76501536,67.37239969,0.76923291,0.78226144,-0.01302853,20.20832643,-0.76404905,0.02524758,0
2012-04-10,19.21077150,19.33295335,18.79259176,18.86584091,889725200,-0.01231995,0.00659364,0.01573306,0.01575975,0.57781428,60.80348920,0.74284598,0.77437835,-0.03153237,20.60642321,3.07207256,0.02233057,0
2012-04-11,19.09880089,19.11891363,18.71274054,18.79859924,696614800,-0.00357057,-0.01187397,-0.00497004,0.01557163,0.49416398,61.52495264,0.70834296,0.76117127,-0.05282831,20.36174316,0.68095820,0.01938587,0
2012-04-12,18.76257049,18.95259855,18.62747929,18.69562531,614336800,-0.00549280,-0.02138332,-0.00246974,0.01568891,0.34625742,61.36379885,0.66502396,0.74194181,-0.07691785,20.23605387,-0.57645270,0.01746386,0
2012-04-13,18.73585891,18.75357159,18.11744464,18.16907883,859644800,-0.02856837,-0.03763174,-0.04593515,0.01786568,-0.28373638,53.91168369,0.58150224,0.70985390,-0.12835166,20.57202984,3.71923084,0.01507692,0
2012-04-16,18.31407064,18.32067441,17.35913180,17.41556931,1050786800,-0.04235659,-0.07641776,-0.09230828,0.02179046,-1.12044761,39.79169696,0.44932917,0.65774895,-0.20841978,20.77280505,6.28627987,0.01235891,0
2012-04-17,17.37984896,18.31227197,17.16880710,18.30326653,1025528000,0.04971495,-0.02121001,-0.03027339,0.02549692,-0.12678098,48.44379853,0.41146766,0.60849269,-0.19702503,20.74847344,5.97518346,0.01019320,0
2012-04-18,18.42394958,18.61998186,18.09342728,18.26244164,954531200,-0.00223296,0.00512540,-0.02893578,0.02464972,-0.17884341,46.94341284,0.37385831,0.56156582,-0.18770751,20.67673089,5.05790567,0.00657734,1
2012-04-19,18.01867836,18.15406941,17.54736204,17.63502121,834719200,-0.03495981,0.01252217,-0.05840279,0.02660658,-0.82568422,43.20367762,0.29008117,0.50726889,-0.21718772,20.54260594,2.46928647,0.00179694,1
2012-04-20,17.75329577,17.85056156,17.12407418,17.20092583,1030985200,-0.02492356,-0.06211633,-0.05475797,0.02609191,-1.09787947,42.14324148,0.18650934,0.44311698,-0.25660763,20.75378069,2.90456852,-0.00597153,1
2012-04-23,17.12978161,17.31170370,16.70979973,17.16250229,966529200,-0.00223631,-0.06211968,-0.01463769,0.02579002,-0.99341135,34.49013394,0.10017274,0.37452813,-0.27435539,20.68922207,1.71534844,-0.01456372,1
2012-04-24,16.88962002,17.04212252,16.66116688,16.81967354,1076149200,-0.02017766,-0.04733752,-0.08453030,0.02596416,-1.06371575,27.29258326,0.00404037,0.30043058,-0.29639021,20.79665495,1.41430750,-0.02199161,1
2012-04-25,18.48158140,18.55242889,18.19218731,18.31226730,905777600,0.08502193,0.06260797,0.00272460,0.04018361,0.05332461,46.36303860,0.04774425,0.24989331,-0.20214906,20.62430436,0.39207799,-0.02429722,0
2012-04-26,18.44045272,18.45306225,18.07600905,18.24322128,536068400,-0.00377761,0.06106667,0.03390681,0.04017365,0.01296687,43.15091622,0.07593315,0.21510128,-0.13916813,20.09977232,-2.12225547,-0.02598229,0
2012-04-27,18.16427436,18.19759625,18.02708128,18.10213089,406722400,-0.00776391,0.07348041,0.05106645,0.03919760,-0.08518996,41.33773136,0.08589806,0.18926064,-0.10336258,19.82364145,-3.44588312,-0.02579924,0
2012-04-30,17.94602764,17.96404012,17.50172932,17.53114891,506144800,-0.03205042,-0.04359194,0.02125233,0.03809084,-0.48448617,39.05141912,0.04717800,0.16084411,-0.11366611,20.04233335,-2.26547340,-0.02391241,0
2012-05-01,17.55876252,17.91480036,17.44858900,17.47560692,610999200,-0.00317322,-0.04298756,0.03825677,0.03397213,-0.47675951,39.12652118,0.01187344,0.13104998,-0.11917654,20.23060621,-1.41272094,-0.02552725,0
2012-05-02,17.41887113,17.63381526,17.37744322,17.59118652,427389200,0.00659199,-0.02863165,-0.04017317,0.03415537,-0.35358891,40.94155038,-0.00670212,0.10349956,-0.11020167,19.87320563,-2.40787760,-0.02573377,0
2012-05-03,17.72687669,17.75389460,17.42067095,17.46630096,390549600,-0.00712465,-0.00370587,-0.04352021,0.03241891,-0.40220742,43.82934839,-0.03114162,0.07657132,-0.10771294,19.78306554,-2.78276183,-0.02322029,0
2012-05-04,17.32400669,17.36243171,16.96646659,16.96886826,529992400,-0.02889298,-0.02942563,-0.06464927,0.03276734,-0.70141119,45.89311580,-0.08961573,0.04333391,-0.13294964,20.08837322,-1.34704560,-0.01891317,1
2012-05-07,16.85629720,17.19462407,16.84819118,17.09585762,460118400,0.00745580,-0.02856182,-0.02514305,0.03288162,-0.56463001,37.09408436,-0.12427731,0.00981167,-0.13408898,19.94699441,-1.68983408,-0.01376692,0
2012-05-08,17.09885506,17.15649339,16.77313780,17.05682755,497252000,-0.00228562,-0.02372280,-0.02425545,0.03216417,-0.55106986,37.10832257,-0.15313106,-0.02277688,-0.13035418,20.02460750,-0.80994238,-0.00739272,0
2012-05-09,16.92233813,17.23094555,16.83678085,17.08684731,480704000,0.00175844,0.00692862,-0.02908901,0.01343729,-0.48888329,43.27977594,-0.17159746,-0.05254099,-0.11905646,19.99076225,-0.69421689,-0.00952476,0
2012-05-10,17.24895725,17.28798349,17.06463513,17.12707520,333200000,0.00235155,0.00182437,-0.01961281,0.01373339,-0.41979816,48.99786679,-0.18090084,-0.07821296,-0.10268788,19.62425347,-1.42437662,-0.01145818,0
2012-05-11,16.96137427,17.24566540,16.94186114,17.01270866,399546000,-0.00669992,-0.00258993,0.00258025,0.01372502,-0.48372381,48.00838893,-0.19525153,-0.10162068,-0.09363085,19.80583946,-0.96199535,-0.01441850,0
2012-05-14,16.88841159,17.03671031,16.73921185,16.75782394,352626400,-0.01509538,-0.01944375,-0.01997094,0.01094306,-0.67130892,49.15797515,-0.22460254,-0.12621705,-0.09838549,19.68091970,-1.41909365,-0.01699112,1
2012-05-15,16.85479532,16.90793014,16.56359913,16.60622787,476336000,-0.00908745,-0.03088276,-0.02677277,0.01102224,-0.74399381,13.41597490,-0.25713190,-0.15240002,-0.10473188,19.98163405,-0.23698800,-0.01719414,1
2012-05-16,16.63264939,16.71790689,16.24208707,16.39338875,560896000,-0.01289967,-0.03708250,-0.04143088,0.01043199,-0.85907736,12.63667723,-0.29666621,-0.18125326,-0.11541296,20.14504606,0.54833071,-0.01881048,1
2012-05-17,16.37026791,16.43601226,15.91426277,15.91426277,717220000,-0.02966239,-0.05164951,-0.07344482,0.01264853,-1.08067786,11.11841013,-0.36248045,-0.21749870,-0.14498176,20.39089319,1.75652929,-0.02292674,1
2012-05-18,16.02953874,16.31322848,15.67590255,15.92206669,732292400,0.00049025,-0.04207181,-0.06625464,0.01088236,-0.91963949,14.24775442,-0.40929095,-0.25585715,-0.15343380,20.41169045,1.85873597,-0.02539011,1
2012-05-21,16.04576152,16.85750524,16.03225095,16.84969902,631106000,0.05662681,0.02745467,0.00546754,0.02261083,-0.20195258,39.97717838,-0.36730240,-0.27814620,-0.08915620,20.26298439,1.12793043,-0.02593770,1
2012-05-22,17.09795772,17.22794580,16.58851786,16.72030640,694870400,-0.00770886,0.04940820,0.00684613,0.02269796,-0.29486564,36.11579737,-0.34054152,-0.29062526,-0.04991626,20.35923591,1.60095181,-0.02762149,1
2012-05-23,16.73620866,17.19551799,16.60802427,17.12827301,584897600,0.02410656,0.07302450,0.04385236,0.02416134,0.06307113,45.05707028,-0.28314986,-0.28913018,0.00598032,20.18694735,0.85885100,-0.02400284,1
2012-05-24,17.28768585,17.30659936,16.84819088,16.97097397,496230000,-0.00922602,0.00717168,0.06428873,0.02432585,-0.01684718,50.03419282,-0.24750617,-0.28080538,0.03329921,20.02255009,-0.00566303,-0.02126720,0
2012-05-25,16.94906148,16.98688690,16.76533733,16.88001442,328507200,-0.00537413,0.00950641,0.05842435,0.02429442,-0.05163810,46.45361533,-0.22401566,-0.26944744,0.04543178,19.61006931,-2.23279686,-0.01851806,1
2012-05-29,17.13848281,17.23154488,16.97067094,17.17960930,380508800,0.01759283,0.00299268,0.01939038,0.02435375,0.30295979,51.85824103,-0.17915922,-0.25138979,0.07223057,19.75701986,-1.17639957,-0.01500361,0
2012-05-30,17.08744495,17.41136170,17.00819165,17.38674545,529429600,0.01198499,0.02420369,0.03908423,0.02415192,0.54770596,54.30785965,-0.12544990,-0.22620182,0.10075191,20.08731076,0.42326381,-0.01012787,0
2012-05-31,17.43388012,17.45669593,17.15529510,17.34352112,491674400,-0.00248915,0.02708867,0.01248852,0.02353050,0.53347442,53.10644360,-0.08538842,-0.19803914,0.11265072,20.01332727,-0.02420002,-0.00377797,0
2012-06-01,17.08624716,17.19101775,16.82687386,16.84098244,520987600,-0.02940367,-0.01990783,-0.00768912,0.02348748,-0.02641489,47.78245749,-0.09311669,-0.17705465,0.08393796,20.07123680,0.33463492,0.00356511,1
2012-06-04,16.85629869,17.03641873,16.46603779,16.94005394,556995600,0.00586553,-0.02602729,0.00355053,0.02341743,0.09937483,52.45184513,-0.09020730,-0.15968518,0.06947788,20.13806790,0.80389541,0.00968851,1
2012-06-05,16.84939221,17.00549720,16.76113345,16.89622307,388214400,-0.00259076,-0.02612890,-0.01663306,0.01534358,0.05753954,54.01831753,-0.09039634,-0.14582741,0.05543107,19.77706832,-1.29365190,0.01056270,1
2012-06-06,17.04452157,17.22704324,16.97637554,17.15529633,401455600,0.01521684,0.01849160,-0.01340121,0.01572596,0.37551582,60.42381121,-0.06884748,-0.13043142,0.06158394,19.81060750,-0.98863211,0.01284821,1
2012-06-07,17.33031347,17.33121289,17.12647662,17.16310120,379766800,0.00045485,0.01308093,-0.01045721,0.01378559,0.37797853,69.61529220,-0.05055727,-0.11445659,0.06389932,19.75506794,-1.16065518,0.01282574,0
2012-06-08,17.15949354,17.42907467,17.08144108,17.42126846,347516400,0.01492999,0.03060168,0.03387644,0.01406336,0.65584340,71.83075512,-0.01505664,-0.09457660,0.07951996,19.66632242,-1.55249396,0.01461138,0
2012-06-11,17.64342700,17.66684243,17.13038296,17.14659500,591264800,-0.01589217,-0.00050734,0.01211874,0.01508387,0.31599850,55.33844798,-0.00898245,-0.07745777,0.06847532,20.19777453,0.66705921,0.01578821,1
2012-06-12,17.24535567,17.31019739,17.01239906,17.29638863,435380400,0.00869812,0.00773593,0.02340762,0.01427438,0.45254876,60.28301765,0.00782825,-0.06040057,0.06822882,19.89173069,-0.83588528,0.01486109,1
2012-06-13,17.24715708,17.36603625,17.12287336,17.17630959,293580000,-0.00696665,-0.01416070,0.00122414,0.01385831,0.28094038,50.95566779,0.01133085,-0.04605428,0.05738514,19.49766073,-2.42820850,0.01191054,1
2012-06-14,17.14868497,17.21653116,17.02920622,17.15739059,345573200,-0.00110207,0.00062941,-0.00033278,0.01385111,0.22312152,53.92478118,0.01243673,-0.03435608,0.04679281,19.66071505,-1.47031001,0.00853676,1
2012-06-15,17.14148573,17.25015863,17.09795596,17.23544884,335255200,0.00453922,-0.00352949,-0.01072354,0.00966521,0.29673465,57.52412484,0.01938830,-0.02360721,0.04299550,19.63040259,-1.49174228,0.00694194,1
2012-06-18,17.14028965,17.64852871,17.12257697,17.58518600,440412000,0.02008860,0.02352576,0.02525723,0.01117439,1.02799958,58.40710274,0.05251299,-0.00838317,0.06089616,19.90322121,0.02729415,0.00581951,0
2012-06-19,17.51373571,17.71186820,17.50473027,17.63411713,361404400,0.00277866,0.02740648,0.01933777,0.01096353,0.97387556,55.48763047,0.08177029,0.00964752,0.07212276,19.70550811,-0.77623609,0.00782036,0
2012-06-20,17.65813296,17.68935459,17.43568401,17.58398438,358943200,-0.00284699,0.02002027,0.02345742,0.01043575,0.80140494,55.31807552,0.09976162,0.02767034,0.07209128,19.69867472,-0.64178430,0.00778242,0
2012-06-21,17.57497702,17.65843245,17.33481540,17.34172058,326351200,-0.01387332,-0.01394165,0.01068617,0.01165525,0.26376857,62.51509977,0.09339462,0.04081520,0.05257942,19.60348466,-1.19903423,0.00819518,0
2012-06-22,17.38284541,17.47740812,17.27417253,17.47470665,284471600,0.00763931,-0.00908100,0.01378626,0.01089261,0.49280404,63.13997814,0.09795048,0.05224226,0.04570823,19.46614398,-2.05849962,0.00703237,1
2012-06-25,17.33061316,17.40566436,17.12257420,17.13458252,304382400,-0.01965571,-0.02588972,-0.02595805,0.01155910,-0.27035101,55.11337738,0.07327123,0.05644805,0.01682318,19.53379536,-1.57141565,0.00621988,1
2012-06-26,17.15139560,17.24625975,17.03131557,17.17241096,276536400,0.00220529,-0.00981111,-0.02653142,0.01118826,-0.18426108,50.40565650,0.05611830,0.05638210,-0.00026380,19.43785302,-1.74913953,0.00552234,1
2012-06-27,17.26156684,17.31380224,17.16910596,17.24655724,202997200,0.00430846,-0.01314196,-0.01937597,0.01105608,-0.00167032,51.91778865,0.04795466,0.05469661,-0.00674195,19.12870274,-3.20386745,0.00633829,1
2012-06-28,17.16160240,17.23154887,16.97968031,17.08294868,282836400,-0.00953173,-0.00301798,-0.01503438,0.01149660,-0.34121986,41.87232116,0.02796077,0.04934944,-0.02138868,19.46037920,-1.33188631,0.00666711,1
2012-06-29,17.35162810,17.53174973,17.23905288,17.53174973,421500800,0.02593269,0.02070942,0.00325901,0.01419814,0.62377751,58.53846648,0.04777918,0.04903539,-0.00125621,19.85933223,1.08641253,0.00636955,1
2012-07-02,17.55365964,17.81603420,17.51973654,17.78751564,400092000,0.01448334,0.03088430,0.03739805,0.01348442,1.05456036,60.39914575,0.08316492,0.05586130,0.02730362,19.80720508,0.90101911,0.00507500,1
2012-07-03,17.85836743,18.01207074,17.83195072,17.99435806,241712800,0.01156143,0.05197745,0.04675419,0.01388285,1.24822509,66.70751745,0.12644129,0.06997730,0.05646399,19.30326080,-2.30235916,0.00397163,1
2012-07-05,18.02888104,18.44255892,18.00156331,18.31047058,484383200,0.01741479,0.04345955,0.05986052,0.01455552,1.37184726,71.00068920,0.18412330,0.09280650,0.09131681,19.99838689,1.85178072,0.00481303,0
2012-07-06,18.22490814,18.26543501,18.05949796,18.18858337,418930400,-0.00667895,0.02229727,0.06271330,0.01372540,0.99376157,67.08636304,0.21749430,0.11774406,0.09975024,19.85321535,0.98413303,0.00671090,0
2012-07-09,18.17117397,18.42934644,18.13545043,18.42904663,379405600,0.01313393,0.02386977,0.04991453,0.01396108,1.08325441,65.74429410,0.26034335,0.14626392,0.11407943,19.75411638,0.41154193,0.00926186,0
2012-07-10,18.55153041,18.60856913,18.17147586,18.25853539,511957600,-0.00929538,-0.00284040,0.02613582,0.01217169,0.77422056,61.14446081,0.27734563,0.17248026,0.10486537,20.05375237,2.06849301,0.01246322,0
2012-07-11,18.19579083,18.24202206,17.92861292,18.14505768,469322000,-0.00623444,-0.00239589,0.00833995,0.01276921,0.58021726,59.79247532,0.27845352,0.19367491,0.08477861,19.96679966,1.58765496,0.01554446,1
2012-07-12,18.01927676,18.11624116,17.79232428,17.97904968,428041600,-0.00919105,-0.02472087,-0.01826589,0.01359703,0.35581299,61.42755521,0.26290547,0.20752102,0.05538444,19.87473095,1.01273989,0.01738373,1
2012-07-13,18.10063432,18.22791775,18.01207414,18.16127396,311427200,0.01008435,-0.00534114,-0.00150259,0.01279361,0.50881567,62.09681918,0.26226427,0.21846967,0.04379460,19.55667616,-0.85303653,0.02058833,0
2012-07-16,18.16577309,18.36090270,18.16277021,18.21950912,301260400,0.00320143,0.00409473,-0.01143509,0.01073644,0.52062250,71.22386447,0.26341869,0.22745948,0.03595921,19.52348556,-1.01698618,0.02163319,0
2012-07-17,18.33598779,18.35730296,18.10663365,18.22041130,293624800,0.00004952,0.01333529,-0.00209020,0.01009909,0.47529070,70.80202987,0.26139319,0.23424622,0.02714697,19.49781332,-0.81603620,0.02224242,0
2012-07-18,18.20990723,18.26244245,18.11894538,18.20000076,252700000,-0.00112083,0.00213011,0.00302342,0.00960567,0.41429622,69.33766395,0.25519924,0.23843682,0.01676241,19.34771357,-1.15847279,0.02177341,0
2012-07-19,18.35069204,18.47287388,18.19218545,18.44195366,436861600,0.01320652,0.01213521,0.02542099,0.00887788,0.61105242,76.71426300,0.26673925,0.24409731,0.02264194,19.89512700,1.37128362,0.02005595,0
2012-07-20,18.40323002,18.44555894,18.12314276,18.14115524,397471200,-0.01644503,-0.00435934,-0.00110839,0.01021774,0.25662970,62.71931082,0.24874550,0.24502695,0.00371855,19.80063304,0.72301154,0.01751400,0
2012-07-23,17.84395267,18.18918462,17.64311875,18.12704277,487975600,-0.00077823,-0.00401674,-0.00508805,0.00907442,0.20984413,57.88154264,0.23068734,0.24215902,-0.01147169,20.00577596,1.01644160,0.01398036,0
2012-07-24,18.23362073,18.30266779,17.96734218,18.03969193,565132400,-0.00483046,-0.02205372,-0.00996803,0.00876100,0.06852156,51.11415703,0.20694213,0.23511565,-0.02817351,20.15257060,1.55266842,0.01021185,1
2012-07-25,17.24535839,17.43568469,17.11146800,17.26066780,877312800,-0.04414406,-0.04975275,-0.05299126,0.01621209,-0.91296522,28.98173500,0.12383565,0.21285965,-0.08902400,20.59237416,3.81933781,0.00504755,1
2012-07-26,17.40446757,17.42368089,17.12227994,17.25797081,406632800,-0.00015626,-0.04913079,-0.06635405,0.01620413,-0.91963045,30.43425606,0.05709735,0.18170719,-0.12460983,19.82342112,-0.09096742,0.00100718,1
2012-07-27,17.26186488,17.58668271,17.15919615,17.56656837,403936400,0.01772346,-0.02657687,-0.03218556,0.01710196,-0.63525337,32.37179812,0.02877631,0.15112101,-0.12234471,19.81676800,-0.14936917,-0.00363811,1
2012-07-30,17.73948468,17.99525547,17.64642100,17.86286736,379142400,0.01672654,0.03429373,-0.01468079,0.01817687,-0.24887056,42.30843386,0.02989590,0.12687599,-0.09698009,19.75342242,-0.41029337,-0.00653113,1
2012-07-31,18.10903349,18.36330527,18.09372408,18.33508492,462327600,0.02609232,0.06054232,0.01624200,0.02024720,0.41325548,53.24186727,0.06810216,0.11512122,-0.04701907,19.95178429,0.78645658,-0.00740239,1
2012-08-01,18.48969260,18.50440240,18.10213159,18.21650887,384501600,-0.00648817,0.03633069,0.05389789,0.02036946,0.21958909,54.11769687,0.08780068,0.10965712,-0.02185643,19.76745851,-0.58574477,-0.00792123,1
2012-08-02,18.09733112,18.33298766,18.01957843,18.24592972,332158400,0.00161376,0.02121792,0.05566791,0.01986367,0.26958950,51.55013418,0.10458039,0.10864177,-0.00406138,19.62112252,-1.42942341,-0.00882912,1
2012-08-03,18.42123753,18.55182517,18.35909569,18.48337936,344920800,0.01292989,0.00805548,0.05087434,0.01950591,0.58045779,54.53415033,0.13547693,0.11400880,0.02146813,19.65882538,-0.97329645,-0.00774432,1
2012-08-06,18.53110938,18.75866298,18.47016998,18.68901634,302103200,0.01106407,0.02560773,0.04521188,0.01968599,0.81489682,57.52285173,0.17454382,0.12611581,0.04842801,19.52627924,-1.63401769,-0.00535110,1
2012-08-07,18.69562778,18.76257297,18.55363298,18.63979149,290446800,-0.00263737,0.02135660,0.01648219,0.01960044,0.68676824,56.99555529,0.19923591,0.14073983,0.05849608,19.48693098,-1.69541357,-0.00308465,1
2012-08-08,18.59415665,18.72894804,18.52541103,18.60826683,244706000,-0.00169269,0.00673402,0.02127767,0.01082031,0.59143906,52.83527346,0.21379628,0.15535112,0.05844516,19.31556805,-2.25190212,0.00307317,1
2012-08-09,18.62757359,18.74455287,18.62606650,18.71440315,221642400,0.00568751,0.00135746,0.02535142,0.01051327,0.64845311,60.46734525,0.23123427,0.17052775,0.06070652,19.21657583,-2.63451826,0.00905849,1
2012-08-10,18.65349611,18.74544908,18.65319501,18.74364090,194938800,0.00156109,0.00555592,0.01398263,0.01010416,0.62033465,61.19705924,0.24459371,0.18534094,0.05925277,19.08819622,-3.11052810,0.01391133,1
2012-08-13,18.79458934,18.99387360,18.79036758,18.99387360,278832400,0.01326194,0.02051055,0.01618049,0.00976779,0.79877525,66.35959680,0.27223471,0.20271969,0.06951502,19.44612144,-1.21637582,0.01795991,1
2012-08-14,19.05025235,19.25345727,19.00020466,19.04482460,340169200,0.00267891,0.01750194,0.02149677,0.00681271,0.75612195,90.76764570,0.29485284,0.22114632,0.07370651,19.64495370,-0.29970994,0.01954700,1
