Date,open,high,low,close,volume,logret_1d,logret_3d,logret_5d,realized_vol_10,bb_pos,rsi_14,macd,macd_sig,macd_diff,log_vol,vol_z_20,sma_diff,target
2014-07-11,20.96535940,21.08188220,20.85543197,20.93457985,136072000,0.00189150,-0.00136472,0.01257621,0.00803118,0.65632608,78.39319475,0.34925085,0.32926757,0.01998328,18.72869472,-0.67473504,0.01618178,1
2014-07-14,21.07529584,21.30174618,21.02912651,21.20500946,171240000,0.01283512,0.01105114,0.00498907,0.00813854,0.85659666,82.15190791,0.36529293,0.33647264,0.02882028,18.95857664,0.96746575,0.01816266,0
2014-07-15,21.28195955,21.29295129,20.89281535,20.95657349,181911600,-0.01178508,0.00294154,-0.00031468,0.00936974,0.51925947,77.03891186,0.35388037,0.33995419,0.01392618,19.01903141,1.06967111,0.01902278,0
2014-07-16,21.31932951,21.34791005,20.82905236,20.83784676,213585200,-0.00568148,-0.00463144,-0.00641542,0.00959703,0.35170860,72.59727633,0.33143500,0.33825035,-0.00681535,19.17954637,1.98937054,0.01889882,0
2014-07-17,20.89281241,20.94777614,20.35196952,20.46629333,229192000,-0.01799158,-0.03545814,-0.02073153,0.01139494,-0.07248650,60.01833537,0.28043297,0.32668688,-0.04625390,19.25007064,1.75798473,0.01798473,1
2014-07-18,20.58281855,20.82905499,20.45090425,20.76090050,199952000,0.01429213,-0.00938093,-0.00833090,0.01219475,0.22797745,60.94736442,0.26077973,0.31350545,-0.05272572,19.11358790,0.75770655,0.01701367,0
2014-07-21,20.88402398,20.88622300,20.60480890,20.65317726,156316000,-0.00520226,-0.00890172,-0.02636828,0.01002495,0.07187556,54.70652966,0.23381673,0.29756770,-0.06375097,18.86739016,-0.28447437,0.01320137,1
2014-07-22,20.81586495,20.86203428,20.69274672,20.82465935,220788000,0.00826866,0.01735852,-0.00631454,0.01039322,0.23808412,55.49458450,0.22370678,0.28279552,-0.05908874,19.21271352,1.51742623,0.01043052,1
2014-07-23,20.97855080,21.51939357,20.92358709,21.36769485,371672000,0.02574237,0.02880876,0.02510931,0.01335046,0.85422326,63.89509502,0.25655559,0.27754753,-0.02099194,19.73352230,3.58596814,0.00863546,0
2014-07-24,21.33471855,21.39627765,21.19840792,21.33251953,182916000,-0.00164755,0.03236348,0.04145334,0.01327205,0.77588882,61.57422345,0.27656211,0.27735045,-0.00078834,19.02453759,0.01360815,0.00718224,1
2014-07-25,21.29294939,21.51060530,21.24678006,21.47323036,173876000,0.00657441,0.03066923,0.03373563,0.01334737,0.92543194,57.28990188,0.30030983,0.28194233,0.01836751,18.97385296,-0.26087239,0.00617116,1
2014-07-28,21.50621331,21.81840697,21.44685320,21.77003860,221272000,0.01372759,0.01865445,0.05266548,0.01342660,1.17353540,64.81048909,0.33917027,0.29338791,0.04578236,19.21490327,1.05106895,0.00515075,0
2014-07-29,21.83819674,21.86238093,21.60075295,21.62933350,172572000,-0.00648422,0.01381778,0.03791260,0.01288811,0.86396523,61.50906525,0.35452696,0.30561572,0.04891123,18.96632510,-0.15760511,0.00548684,0
2014-07-30,21.64251636,21.69967743,21.47322715,21.57875824,132040000,-0.00234101,0.00490236,0.00982922,0.01267502,0.71195167,62.08220087,0.35848386,0.31618935,0.04229451,18.69861546,-1.43409550,0.00657561,0
2014-07-31,21.36111191,21.42486838,20.95877687,21.01813698,227372000,-0.02632369,-0.03514892,-0.01484692,0.01440071,-0.07388292,51.24690182,0.31277679,0.31550684,-0.00273005,19.24209800,1.14732335,0.00808134,1
2014-08-01,20.86424001,21.24239088,20.84445219,21.13466072,194044000,0.00552865,-0.02313604,-0.01589268,0.01387115,0.05988660,48.89966068,0.28269734,0.30894494,-0.02624760,19.08359550,0.17783176,0.00874997,0
2014-08-04,21.18742034,21.23358967,20.92359341,21.01593208,159832000,-0.00563356,-0.02642860,-0.03525383,0.01389593,-0.10726107,50.96770542,0.24643796,0.29644354,-0.05000558,18.88963382,-0.84669580,0.01066986,0
2014-08-05,20.96536618,21.03571969,20.74551126,20.91260147,223732000,-0.00492890,-0.00503381,-0.03369851,0.01383368,-0.25341879,51.22485244,0.20697832,0.27855050,-0.07157218,19.22595946,1.30815888,0.01120809,0
2014-08-06,20.83125110,20.99174591,20.82245670,20.87742043,154232000,-0.00168371,-0.01224617,-0.03304120,0.01059559,-0.29570369,57.57082114,0.17089744,0.25701989,-0.08612244,18.85396852,-1.07520512,0.00910928,0
2014-08-07,20.97464360,21.20001035,20.79125592,20.87521744,186844000,-0.00010553,-0.00671813,-0.00682304,0.01061768,-0.29694797,52.35918684,0.14050567,0.23371704,-0.09321137,19.04578460,0.06781722,0.00698744,1
2014-08-08,20.82660672,20.95033734,20.61007644,20.93266106,167460000,0.00274798,0.00095875,-0.00960371,0.01033278,-0.21398323,55.89000921,0.11967564,0.21090876,-0.09123312,18.93625507,-0.68231624,0.00442779,1
2014-08-11,21.04976196,21.22873138,20.95475404,21.20884514,146340000,0.01310765,0.01575011,0.00913750,0.01022557,0.18374756,57.75435409,0.12402377,0.19353177,-0.06950799,18.80144324,-1.49198334,0.00175661,0
2014-08-12,21.21989596,21.40549190,21.12488802,21.20442963,135180000,-0.00020821,0.01564742,0.01385819,0.01015382,0.15964941,45.78910810,0.12566482,0.17995838,-0.05429356,18.72211778,-1.81304450,-0.00084630,1
2014-08-13,21.24420185,21.48503494,21.21989738,21.48503494,127664000,0.01314654,0.02604597,0.02868843,0.01121864,0.51022935,53.49159523,0.14790293,0.17354729,-0.02564436,18.66491237,-1.94929199,-0.00282037,1
2014-08-14,21.50491963,21.55794680,21.38781718,21.54248047,112464000,0.00267018,0.01560850,0.03146413,0.00656668,0.55449329,51.64820698,0.16822300,0.17248243,-0.00425943,18.53814373,-2.76759696,-0.00287812,1
2014-08-15,21.63085277,21.69492802,21.40106619,21.64852905,195804000,0.00491069,0.02072741,0.03362684,0.00653748,0.64805072,46.81914048,0.19068592,0.17612313,0.01456279,19.09262472,0.84164480,-0.00254204,1
2014-08-18,21.76121919,21.95565497,21.64853666,21.90925598,190288000,0.01197169,0.01955255,0.03249088,0.00650342,0.93573980,56.89453004,0.22691075,0.18628065,0.04063010,19.06404927,0.37818081,-0.00128831,1
2014-08-19,21.96448343,22.24508718,21.94459719,22.21194458,277596000,0.01372099,0.03060337,0.04642008,0.00627665,1.14638352,63.87260531,0.27685225,0.20439497,0.07245728,19.44167738,2.58023013,0.00155202,1
2014-08-20,22.19207007,22.33568526,22.08380408,22.22079277,210796000,0.00039827,0.02609095,0.03367182,0.00602179,0.97758333,84.75133761,0.31353103,0.22622218,0.08730885,19.16640140,1.07034910,0.00583333,1
2014-08-21,22.22079152,22.30254308,22.11915541,22.22300148,133912000,0.00009939,0.01421866,0.03110103,0.00599812,0.85030662,83.67269380,0.33887116,0.24875198,0.09011918,18.71269343,-1.41054856,0.01003013,1
2014-08-22,22.15893030,22.41964965,22.13683578,22.38650703,176736000,0.00733056,0.00782822,0.03352090,0.00587405,0.88910828,91.26161634,0.36790593,0.27258277,0.09532316,18.99016765,0.06532955,0.01464931,1
2014-08-25,22.49034722,22.57430704,22.37766301,22.43511009,161080000,0.00216873,0.00959868,0.02371795,0.00556150,0.83816818,97.39746313,0.39033848,0.29613391,0.09420457,18.89741169,-0.37006745,0.01877920,0
2014-08-26,22.40859681,22.42627309,22.28486618,22.29149437,132608000,-0.00642196,0.00307733,0.00357500,0.00654525,0.64466740,91.23764898,0.39200901,0.31530893,0.07670008,18.70290797,-1.15477147,0.02225749,1
2014-08-27,22.32021866,22.66268954,22.24951520,22.56547165,209476000,0.01221575,0.00796252,0.01539247,0.00642198,0.78235886,92.54745046,0.41070623,0.33438839,0.07631784,19.16011973,1.09797198,0.02492400,1
2014-08-28,22.44615887,22.70908815,22.43953069,22.59198570,273840000,0.00117429,0.00696808,0.01646737,0.00649684,0.71502320,92.42956888,0.42278972,0.35206866,0.07072106,19.42805455,2.59199138,0.02604451,1
2014-08-29,22.72676412,22.73560226,22.58093729,22.64722252,178380000,0.00244199,0.01583203,0.01157881,0.00653712,0.67670920,91.46518487,0.43184508,0.36802394,0.06382114,18.99942666,0.20193853,0.02706805,1
2014-09-02,22.77094958,22.92119461,22.69582790,22.82397842,214256000,0.00777445,0.01139073,0.01718452,0.00612666,0.72426367,92.46815551,0.44811861,0.38404287,0.06407573,19.18268212,1.04528848,0.02700502,0
2014-09-03,22.77979615,22.80189067,21.78110940,21.86065102,501684000,-0.04312341,-0.03290696,-0.01951692,0.01545989,-0.02868041,57.25266914,0.37891513,0.38301733,-0.00410220,20.03348100,5.77866501,0.02317749,0
2014-09-04,21.84076154,22.11473724,21.60655664,21.67947006,342872000,-0.00832253,-0.04367149,-0.04005520,0.01558050,-0.21785953,52.52446718,0.30592458,0.36759878,-0.06167420,19.65286776,3.30638955,0.01883946,1
2014-09-05,21.82971439,21.96007321,21.72144841,21.86727524,233828000,0.00862551,-0.04282043,-0.03260399,0.01596504,-0.11132894,53.91317759,0.26023353,0.34612573,-0.08589219,19.27009636,1.01720604,0.01492302,0
2014-09-08,21.94019033,21.94239860,21.66400466,21.73249817,185426800,-0.00618249,-0.00587951,-0.04122847,0.01569345,-0.30587843,46.68874361,0.21071864,0.31904431,-0.10832567,19.03817075,-0.05521892,0.01011117,0
2014-09-09,21.89158016,22.77537426,21.24199096,21.65074539,759385200,-0.00376887,-0.00132585,-0.05277179,0.01558961,-0.44168019,38.53810710,0.16300198,0.28783584,-0.12483387,20.44801972,5.05906221,0.00554156,1
2014-09-10,21.65516599,22.34010609,21.59992885,22.31580162,403478400,0.03025514,0.02030378,0.02060676,0.01882074,0.25926567,51.53026993,0.17681247,0.26563117,-0.08881870,19.81563351,2.59783497,0.00312369,1
2014-09-11,22.18544370,22.41302043,22.01089415,22.41081047,249412400,0.00424843,0.03073470,0.03317772,0.01841556,0.33730700,52.93716181,0.19319676,0.25114429,-0.05794753,19.33461831,0.78265755,0.00032922,1
2014-09-12,22.36219821,22.57872849,22.33347551,22.46162605,250504400,0.00226489,0.03676846,0.02681711,0.01843104,0.36458760,51.21771437,0.20788544,0.24249252,-0.03460708,19.33898704,0.91488302,-0.00232921,0
2014-09-15,22.71571927,22.76874814,22.41302085,22.45499992,245266000,-0.00029504,0.00621828,0.03270455,0.01840149,0.31729280,50.32687196,0.21649602,0.23729322,-0.02079719,19.31785389,0.43872837,-0.00500276,0
2014-09-16,22.05066901,22.37325373,21.84960499,22.28487396,267632400,-0.00760515,-0.00563530,0.02886827,0.01824238,0.04340385,49.89213925,0.20720372,0.23127532,-0.02407160,19.40512496,0.55091947,-0.00826471,1
2014-09-17,22.37545737,22.49256151,22.22521230,22.44395256,243706000,0.00711305,-0.00078714,0.00572618,0.01142036,0.26178406,47.94318621,0.21025215,0.22707068,-0.01681853,19.31147314,0.10612592,-0.00616183,1
2014-09-18,22.52128147,22.61407944,22.43952992,22.49034882,149197600,0.00206507,0.00157297,0.00354282,0.01076685,0.30748944,48.29121032,0.21394562,0.22444567,-0.01050006,18.82078216,-1.72803938,-0.00312366,0
2014-09-19,22.60082684,22.61408322,22.20532875,22.30696487,283609600,-0.00818732,0.00099081,-0.00690939,0.01121094,0.03213585,44.51567245,0.19977231,0.21951100,-0.01973869,19.46310920,0.68878469,-0.00133844,1
2014-09-22,22.49255890,22.56768058,22.22300145,22.32905579,211153600,0.00098982,-0.00513242,-0.00562452,0.01085368,0.06894159,41.60415453,0.18815350,0.21323950,-0.02508600,19.16809639,-0.96747341,0.00146759,1
2014-09-23,22.22741885,22.74443922,22.21416248,22.67815399,253608800,0.01551330,0.00831581,0.01749393,0.01127961,0.54879914,67.51894721,0.20475453,0.21154251,-0.00678797,19.35130348,0.16617768,0.00553009,0
2014-09-24,22.57210177,22.72455511,22.35998971,22.48151207,240687200,-0.00870880,0.00779433,0.00167208,0.00756460,0.25222560,67.07447703,0.19974112,0.20918223,-0.00944111,19.29900872,-0.19418509,0.00584472,0
2014-09-25,22.20753527,22.25172430,21.59108872,21.62423134,400368000,-0.03887878,-0.03207427,-0.03927177,0.01447733,-0.83820093,45.97360543,0.12514992,0.19237577,-0.06722585,19.80789468,3.35981818,0.00443748,1
2014-09-26,21.77005692,22.26056290,21.74133422,22.26056290,249482000,0.02900213,-0.01858545,-0.00208232,0.01776983,0.02753969,57.50158508,0.11604479,0.17710957,-0.06106478,19.33489733,0.00099497,0.00428183,0
2014-09-29,21.79656938,22.19206738,21.79214946,22.11915398,199065200,-0.00637270,-0.01624936,-0.00944485,0.01785062,-0.13257463,56.54321869,0.09630822,0.16094930,-0.06464108,19.10914297,-1.60908032,0.00396364,1
2014-09-30,22.27381927,22.43511243,22.21195395,22.26056290,221056400,0.00637270,0.02900213,-0.01858545,0.01786730,0.11438605,49.09613530,0.09102805,0.14696505,-0.05593700,19.21392843,-0.96981309,0.00512887,0
2014-10-01,22.22521186,22.24730806,21.80761927,21.91367531,205965200,-0.01570575,-0.01570575,-0.02558240,0.01829447,-0.42273427,42.48490014,0.05818186,0.12920841,-0.07102655,19.14321778,-1.46896022,0.00261888,1
2014-10-02,21.93356097,22.14346309,21.66179521,22.07275963,191031200,0.00723337,-0.00209968,0.02052975,0.01850612,-0.22267562,44.30790123,0.04447511,0.11226175,-0.06778664,19.06794732,-1.99526069,-0.00014927,0
2014-10-03,21.97112207,22.14125169,21.88274232,22.01089287,173878400,-0.00280679,-0.01127917,-0.01127917,0.01837997,-0.34415924,43.60276243,0.02829413,0.09546823,-0.06717410,18.97386676,-2.31038611,-0.00180521,0
2014-10-06,22.08380460,22.23846958,21.96670215,22.01089287,148204800,0.00000000,0.00442658,-0.00490647,0.01836871,-0.39112190,45.84997686,0.01529428,0.07943344,-0.06413916,18.81410566,-3.39346519,-0.00386157,0
2014-10-07,21.96890960,22.12136461,21.81424632,21.81866455,168376800,-0.00877169,-0.01157848,-0.02005086,0.01746197,-0.79727503,40.62286009,-0.01039954,0.06146684,-0.07186638,18.94171488,-2.46447633,-0.00810272,1
2014-10-08,21.82087136,22.34009993,21.72144354,22.27160645,229618800,0.02054684,0.01177515,0.01620173,0.01894756,0.06931600,47.07614803,0.00572061,0.05031760,-0.04459698,19.25193110,-0.19861582,-0.00894816,1
2014-10-09,22.43511322,22.62070917,22.22963102,22.32021904,309506000,0.00218034,0.01395549,0.01114870,0.01346903,0.17226834,50.18378532,0.02216310,0.04468670,-0.02252360,19.55048804,2.10011906,-0.00561549,0
2014-10-10,22.24731305,22.54338334,22.16114324,22.25615120,265326400,-0.00287452,0.01985265,0.01108097,0.01000123,0.07022420,49.00072103,0.02968199,0.04168575,-0.01200377,19.39647132,0.92400227,-0.00517558,0
2014-10-13,22.38870666,22.48813279,22.05286407,22.05286407,214333600,-0.00917595,-0.00987013,0.00190502,0.01023562,-0.29444067,41.07251201,0.01901796,0.03715220,-0.01813423,19.18304424,-0.34723707,-0.00457317,0
2014-10-14,22.18101996,22.20974266,21.77889375,21.81866455,254754400,-0.01067671,-0.02272718,0.00000000,0.01041894,-0.67995217,40.63670503,-0.00823635,0.02807449,-0.03631084,19.35581050,0.99632679,-0.00551947,0
2014-10-15,21.64631939,21.90703862,21.02987303,21.55131149,403734400,-0.01232910,-0.03218176,-0.03287594,0.00997065,-1.00123840,48.76393567,-0.05082290,0.01229501,-0.06311791,19.81626779,4.06042783,-0.00515126,0
2014-10-16,21.11163185,21.59108973,21.08069919,21.26850510,288618000,-0.01320933,-0.03621514,-0.04826561,0.01003841,-1.19506802,30.89369730,-0.10616930,-0.01139785,-0.09477145,19.48061457,1.37413956,-0.00604146,1
2014-10-17,21.54248104,21.87390383,21.39002602,21.58004189,272718800,0.01454156,-0.01099687,-0.03084953,0.01159115,-0.65335320,40.25565251,-0.12347002,-0.03381229,-0.08965774,19.42395179,1.05781182,-0.00635726,1
2014-10-20,21.72365230,22.08600764,21.70155779,22.04181862,310069200,0.02117259,0.02250482,-0.00050099,0.01372894,0.03107273,46.45660582,-0.09878076,-0.04680598,-0.05197478,19.55230606,1.39511126,-0.00556876,1
2014-10-21,22.76211707,22.76211707,22.37545714,22.64059639,378495600,0.02680310,0.06251725,0.03697882,0.01563923,0.92124482,60.88681388,-0.03054587,-0.04355396,0.01300809,19.75171501,2.27895340,-0.00175108,1
2014-10-22,22.72233721,23.00294268,22.66931005,22.75547981,273052400,0.00506139,0.05303709,0.05436931,0.01451154,0.99880172,60.36202323,0.03242710,-0.02835775,0.06078485,19.42517428,0.39197737,-0.00017554,1
2014-10-23,22.99631980,23.21064011,22.89689197,23.16203117,284298800,0.01770836,0.04957286,0.08528701,0.01532331,1.22982168,65.81658539,0.11382681,0.00007916,0.11374765,19.46553636,0.65953532,0.00015485,1
2014-10-24,23.23936513,23.30785864,23.09574826,23.24820328,188215600,0.00371350,0.02648326,0.07445895,0.01514977,1.09460618,66.60732435,0.18317847,0.03669903,0.14647945,19.05309867,-1.35015503,0.00240298,0
2014-10-27,23.16644704,23.30564566,23.13330444,23.22389412,136750800,-0.00104618,0.02037568,0.05224017,0.01454885,0.91572661,69.75148482,0.23348712,0.07605664,0.15743047,18.73367085,-2.76348537,0.00518201,1
2014-10-28,23.28797331,23.58404350,23.27692521,23.58404350,192243600,0.01538869,0.01805601,0.04082577,0.01370393,1.03321078,68.94131041,0.29897177,0.12063967,0.17833210,19.07427388,-0.98640972,0.01012009,1
2014-10-29,23.56416043,23.72324364,23.50008516,23.71661377,210751600,0.00560544,0.01994795,0.04136982,0.01182442,0.96054716,69.67617266,0.35744573,0.16800088,0.18944485,19.16619075,-0.59151029,0.01572892,0
2014-10-30,23.63264979,23.71881956,23.39844493,23.63706970,162619200,-0.00335958,0.01763456,0.02030188,0.00998248,0.79097468,69.37360551,0.39283981,0.21296867,0.17987114,18.90692183,-1.66710277,0.02274101,1
2014-10-31,23.86465007,23.87127825,23.68789058,23.86244011,178557200,0.00948945,0.01173532,0.02607783,0.00988589,0.81908031,75.23111839,0.43407167,0.25718927,0.17688240,19.00041956,-1.27443184,0.02866607,1
2014-11-03,23.91105264,24.37062604,23.86465365,24.17177200,209130400,0.01287983,0.01900970,0.04000384,0.00917156,0.87129390,82.13633010,0.48610520,0.30297245,0.18313275,19.15846854,-0.71566675,0.03316312,0
2014-11-04,24.16292981,24.19165251,23.80057438,23.99500847,166297600,-0.00733968,0.01502960,0.01727547,0.00820463,0.68722825,84.22024014,0.50723175,0.34382431,0.16340744,18.92928951,-1.84368089,0.03417443,1
2014-11-05,24.10548499,24.14967570,23.89116464,24.05245781,149743600,0.00239136,0.00793151,0.01406138,0.00827485,0.64344210,91.61132623,0.52258633,0.37957672,0.14300962,18.82443506,-2.08175796,0.03582070,1
2014-11-06,24.09905030,24.14121309,23.92152608,24.12124062,139874000,0.00285562,-0.00209270,0.02027658,0.00709794,0.61077254,90.95494317,0.53414782,0.41049094,0.12365688,18.75625258,-1.67382430,0.03593598,1
2014-11-07,24.13234439,24.25883110,24.08796375,24.19004059,134766000,0.00284820,0.00809517,0.01363532,0.00710787,0.58159944,89.64305702,0.54260713,0.43691418,0.10569295,18.71905050,-1.69039933,0.03567612,0
2014-11-10,24.19225227,24.26104445,24.11458531,24.15009117,108782000,-0.00165285,0.00405097,-0.00089735,0.00715787,0.50789471,85.09429310,0.53986439,0.45750422,0.08236017,18.50485644,-1.98420180,0.03498538,1
2014-11-11,24.12124262,24.35424519,24.05467167,24.34314919,109769200,0.00796231,0.00915766,0.01440463,0.00614881,0.55043296,85.61710656,0.54696385,0.47539615,0.07156771,18.51389054,-1.62986662,0.03263291,1
2014-11-12,24.27214492,24.72705416,24.26992707,24.68711090,187769600,0.01403082,0.02034028,0.02604409,0.00703351,0.67239484,85.20153313,0.57373145,0.49506321,0.07866824,19.05072624,-0.00386452,0.02986381,1
2014-11-13,24.80915561,25.17530010,24.76477328,25.03549957,238091600,0.01401352,0.03600665,0.03720199,0.00715534,0.82783487,86.79944015,0.61595665,0.51924190,0.09671476,19.28816603,0.88831585,0.02757106,1
2014-11-14,25.10872634,25.33950935,24.67822709,25.33728981,176254400,0.01198242,0.04002675,0.04633621,0.00734120,0.95890599,89.05148180,0.66609406,0.54861233,0.11748173,18.98743896,-0.16446576,0.02565673,0
2014-11-17,25.35726335,26.02520260,25.14201539,25.29512978,186986800,-0.00166534,0.02433060,0.04632372,0.00726655,0.88217061,85.82795908,0.69442150,0.57777416,0.11664733,19.04654858,0.13497662,0.02338201,1
2014-11-18,25.28403930,25.67237586,25.27294329,25.62355614,176896000,0.01290021,0.02321729,0.05126163,0.00635015,0.97504399,86.90223181,0.73490098,0.60919952,0.12570145,18.99107255,-0.02805501,0.02380588,0
2014-11-19,25.61689293,25.68346388,25.25296632,25.44602394,167476800,-0.00695259,0.00428228,0.03027822,0.00759770,0.78829129,83.72693929,0.74407861,0.63617534,0.10790327,18.93635539,-0.42347593,0.02387299,1
2014-11-20,25.49928772,25.93200490,25.48597217,25.80995560,173582000,0.01420079,0.02014842,0.03046549,0.00797471,0.90288536,84.52642691,0.77182113,0.66330450,0.10851663,18.97216067,-0.09106533,0.02523965,1
2014-11-21,26.07624395,26.08955780,25.74782145,25.84546089,228717200,0.00137470,0.00862290,0.01985778,0.00806823,0.82480788,82.86254428,0.78759337,0.68816227,0.09943109,19.24799686,2.14696057,0.02656182,1
2014-11-24,25.92978227,26.35584248,25.87874471,26.32477570,189803200,0.01837555,0.03395104,0.03989866,0.00826996,0.97939371,90.88673067,0.82921105,0.71637203,0.11283902,19.06149830,0.86336020,0.02892608,0
2014-11-25,26.42241918,26.57331574,26.06292987,26.09621620,275361600,-0.00872021,0.01103004,0.01827824,0.00993324,0.75497925,83.83525932,0.83413513,0.73992465,0.09421048,19.43359570,3.59564337,0.03078450,1
2014-11-26,26.17166470,26.42907547,26.14725483,26.40688515,163073200,0.01183445,0.02148979,0.03706528,0.00978252,0.82493804,85.03390144,0.85326992,0.76259370,0.09067622,18.90970974,-0.90686605,0.03212161,0
2014-11-28,26.46679339,26.49564233,26.19606882,26.39134598,99257600,-0.00058862,0.00252562,0.02227586,0.00966435,0.73669425,84.30121831,0.85729810,0.78153458,0.07576352,18.41322905,-4.77991230,0.03186012,0
2014-12-01,26.36471623,26.46235566,24.69154067,25.53478622,335256000,-0.03299446,-0.02174864,-0.01209330,0.01512095,0.22678723,67.19948713,0.78235475,0.78169862,0.00065614,19.63040498,3.89544878,0.02921398,0
2014-12-02,25.18640090,25.68569079,25.01997094,25.43715477,237395600,-0.00383080,-0.03741389,-0.03429965,0.01517522,0.13831983,63.91875312,0.70693447,0.76674579,-0.05981132,19.28523851,1.61218800,0.02719403,1
2014-12-03,25.68569036,25.81883399,25.54367027,25.72563362,172253600,0.01127702,-0.02554824,-0.01430242,0.01503660,0.27352179,63.40206769,0.66280082,0.74595679,-0.08315597,18.96447837,-0.08087075,0.02408339,0
2014-12-04,25.69012238,26.00744884,25.58360818,25.62798882,168178000,-0.00380284,0.00364338,-0.02993971,0.01489788,0.17377374,58.17510007,0.61288057,0.71934155,-0.10646098,18.94053350,-0.25727676,0.02162088,0
2014-12-05,25.73894363,25.75891610,25.43937009,25.51925659,153275600,-0.00425174,0.00322244,-0.03360282,0.01416640,0.05751319,52.65204732,0.55811106,0.68709545,-0.12898439,18.84774817,-1.23557020,0.01767133,0
2014-12-08,25.31953938,25.44158867,24.76921203,24.94229889,230659600,-0.02286821,-0.03092280,-0.02347658,0.01568282,-0.43094624,45.55122399,0.46281513,0.64223939,-0.17942426,19.25645359,2.41749353,0.01262428,1
2014-12-09,24.45188922,25.36392550,24.26548679,25.32398224,240832000,0.01518675,-0.01193321,-0.00445903,0.01521268,-0.19758554,46.27278798,0.41332650,0.59645681,-0.18313031,19.29961015,2.00454278,0.00637802,0
2014-12-10,25.38832935,25.48596708,24.75145694,24.84243774,178261200,-0.01919847,-0.02687994,-0.03493452,0.01592750,-0.73184934,43.01849612,0.33142928,0.54345130,-0.21202202,18.99876045,-0.23984742,0.00049046,0
2014-12-11,24.91123280,25.25296913,24.70707746,24.76921272,165606800,-0.00295193,-0.00696365,-0.03408361,0.01484870,-0.82280819,37.09410758,0.25764651,0.48629034,-0.22864384,18.92512686,-0.90053237,-0.00607566,0
2014-12-12,24.51179666,24.82468570,24.31651951,24.34980583,224112400,-0.01707758,-0.03922799,-0.04690945,0.01504559,-1.08554427,33.06529638,0.16344639,0.42172155,-0.25827517,19.22765827,3.00318947,-0.01273689,0
2014-12-15,24.56505455,24.76477079,23.59976139,24.01694679,268872400,-0.01376418,-0.03379369,-0.03780542,0.01252030,-1.13046091,22.97302187,0.06122738,0.34962272,-0.28839534,19.40974748,2.68953581,-0.01613774,0
2014-12-16,23.60420037,24.44522640,23.57979051,23.68852425,243162800,-0.01376898,-0.04461074,-0.06676114,0.01271066,-1.12519247,22.44796578,-0.04575543,0.27054709,-0.31630252,19.30924174,1.46936003,-0.01991261,1
2014-12-17,23.77063467,24.37421917,23.70406201,24.27880096,213647200,0.02461286,-0.00292029,-0.02294981,0.01529285,-0.65734919,27.11226535,-0.08196485,0.20004470,-0.28200955,19.17983661,0.32956281,-0.02302429,1
2014-12-18,24.82468728,24.99777412,24.55618055,24.99777412,236024800,0.02918320,0.04002709,0.00918533,0.01890064,-0.18816993,36.98179422,-0.05204599,0.14962656,-0.20167255,19.27944744,0.36838146,-0.02465001,0
2014-12-19,24.91123776,25.12870530,24.77809412,24.80472183,353719200,-0.00775275,0.04604331,0.01851016,0.01896920,-0.27897131,42.21495260,-0.04341235,0.11101878,-0.15443113,19.68401394,2.39822354,-0.02553849,1
2014-12-22,24.88904690,25.18418141,24.84688410,25.06213379,180670000,0.01032406,0.03175451,0.04259840,0.01795197,-0.09296409,46.13274306,-0.01561909,0.08569121,-0.10131030,19.01218272,-0.93221785,-0.02354899,0
2014-12-23,25.12648378,25.14867410,24.95561476,24.97336769,104113600,-0.00354813,-0.00097682,0.05281924,0.01720876,-0.11304801,41.90930306,-0.00074681,0.06840360,-0.06915041,18.46099317,-3.40831563,-0.02231914,0
2014-12-24,24.98223961,25.01108685,24.85575294,24.85575294,57918400,-0.00472073,0.00205520,0.02348565,0.01611895,-0.15807675,41.73004851,0.00153140,0.05502916,-0.05349776,17.87454568,-6.50530180,-0.01984798,1
2014-12-26,24.87572649,25.41273999,24.85575571,25.29512978,134884000,0.01752265,0.00925379,0.01182509,0.01697252,0.21661269,47.75853946,0.03834888,0.05169311,-0.01334423,18.71992571,-1.91474484,-0.01556867,0
2014-12-29,25.25075250,25.46822002,25.23078002,25.27738190,110395600,-0.00070188,0.01210004,0.01887597,0.01565538,0.28441203,53.77315049,0.06534167,0.05442282,0.01091885,18.51958084,-2.93475460,-0.00965712,0
2014-12-30,25.21747107,25.27960466,24.87795417,24.96893501,119526000,-0.01227755,0.00454322,-0.00372564,0.01547675,0.02928270,45.93500001,0.06113978,0.05576621,0.00537357,18.59904448,-1.46792742,-0.00471611,0
2014-12-31,25.03550170,25.10429220,24.45632536,24.49404907,165613600,-0.01920226,-0.03218169,-0.01937977,0.01624192,-0.37723290,46.00514404,0.01926832,0.04846663,-0.02919831,18.92516792,-0.21043263,0.00040569,0
2015-01-02,24.71817633,24.72927234,23.82167345,24.26104927,212818400,-0.00955804,-0.04103785,-0.02421708,0.01480063,-0.55100912,44.37902231,-0.03234342,0.03230462,-0.06464804,19.17594978,0.64949287,0.00328607,0
2015-01-05,24.03025756,24.11014405,23.39116739,23.57756805,257142000,-0.02857640,-0.05733670,-0.07031612,0.01331004,-1.05564341,41.92948458,-0.12693410,0.00045688,-0.12739098,19.36513902,1.28861553,0.00170150,1
2015-01-06,23.64192750,23.83942423,23.21808512,23.57979393,263188400,0.00009440,-0.03804004,-0.06951984,0.01341623,-0.92622869,45.09223079,-0.19941950,-0.03951840,-0.15990110,19.38838068,1.05843530,0.00067157,1
