Date,open,high,low,close,volume,logret_1d,logret_3d,logret_5d,realized_vol_10,bb_pos,rsi_14,macd,macd_sig,macd_diff,log_vol,vol_z_20,sma_diff,target,target_z
2020-05-12,77.15062231,77.60212591,75.47085322,75.59222412,162301200,-0.01149402,0.02764180,0.04819787,0.01491237,0.83580520,78.17731386,2.63870342,1.97214345,0.66655997,18.90496443,1.54873045,0.03615707,0,0
2020-05-13,75.77183462,76.69425770,73.60172282,74.67949677,200622400,-0.01214784,-0.00802907,0.02578579,0.01461209,0.62352161,75.01972860,2.61982779,2.10168032,0.51814747,19.11693509,2.71371109,0.03900448,1,1
2020-05-14,73.91729958,75.19897585,73.19392644,75.13829041,158929200,0.00612471,-0.01751715,0.02161866,0.01377199,0.62248353,72.53646318,2.61178253,2.20370076,0.40808176,18.88396938,0.92439955,0.04046559,0,0
2020-05-15,72.90748557,74.74018280,72.87349817,74.69406128,166348400,-0.00592970,-0.01195283,-0.00783406,0.01227033,0.50589130,70.31689804,2.54027827,2.27101627,0.26926201,18.92959494,1.25298305,0.04253618,1,1
2020-05-18,76.01944652,76.82777339,75.32763097,76.45394897,135178400,0.02328800,0.02348301,-0.00015885,0.01321194,0.67599342,78.58653080,2.59569728,2.33595247,0.25974481,18.72210595,-0.24129896,0.04334275,0,0
2020-05-19,76.47093167,77.31809799,75.98059601,76.01215363,101729600,-0.00579534,0.01156296,0.00553982,0.01353131,0.57410213,72.71516284,2.57429321,2.38362062,0.19067259,18.43782887,-1.91657032,0.04086876,1,1
2020-05-20,76.87146726,77.56085304,76.83262768,77.49046326,111504800,0.01926163,0.03675429,0.03694929,0.01417638,0.72108458,72.73240990,2.64611479,2.43611945,0.20999534,18.52957820,-1.31077184,0.03972516,0,0
2020-05-21,77.35208934,77.89340613,76.67483777,76.91272736,102688800,-0.00748351,0.00598278,0.02334108,0.01472051,0.59222904,75.80411397,2.62614291,2.47412414,0.15201877,18.44721361,-1.75720566,0.03700572,1,1
2020-05-22,76.65057546,77.49046742,76.54862805,77.40793610,81803200,0.00641794,0.01819607,0.03568872,0.01317678,0.61262890,74.87855910,2.62007171,2.50331366,0.11675805,18.21982692,-2.97675361,0.03362205,0,0
2020-05-26,78.52696513,78.70659167,76.82777268,76.88360596,125522000,-0.00679664,-0.00786221,0.00560408,0.01264782,0.48590846,69.55340203,2.54362979,2.51137688,0.03225291,18.64799160,-0.47763235,0.02836912,1,0
2020-05-27,76.74038797,77.36422870,76.00002111,77.21858215,112945200,0.00434746,0.00396876,0.01574689,0.01194499,0.52431013,68.51675801,2.48147391,2.50539629,-0.02392237,18.54241330,-1.09387413,0.02380441,0,0
2020-05-28,76.89331061,78.51240153,76.61658883,77.25257111,133560800,0.00044007,-0.00200911,-0.00307468,0.01089002,0.49609732,66.50858147,2.40720876,2.48575878,-0.07855003,18.71006736,-0.04132522,0.02204747,0,0
2020-05-29,77.49531353,77.95652143,76.82049167,77.17732239,153532400,-0.00097454,0.00381300,0.00343429,0.01092310,0.43936692,59.87843132,2.31558848,2.45172472,-0.13613624,18.84942218,0.82259872,0.02064603,1,1
2020-06-01,77.13120673,78.24782048,77.00012408,78.12644958,80791200,0.01222300,0.01168853,0.00923935,0.01084183,0.63685512,58.86919821,2.29313158,2.42000609,-0.12687451,18.20737861,-3.17285907,0.01968714,1,1
2020-06-02,77.85942075,78.51239669,77.41762897,78.48812103,87642800,0.00461863,0.01586709,0.02065462,0.00862689,0.71468560,66.36464211,2.27825588,2.39165605,-0.11340017,18.28878002,-2.47294967,0.01731964,1,1
2020-06-03,78.80855264,79.18237708,78.23567815,78.92021179,104491200,0.00549008,0.02233170,0.02179724,0.00812650,0.80668171,75.34071709,2.27510688,2.36834622,-0.09323934,18.46461342,-1.14253902,0.01654133,0,0
2020-06-04,78.74300918,79.04157683,77.86670751,78.24053192,87560400,-0.00864954,0.00145916,0.01270763,0.00691087,0.57495261,68.06090169,2.19249309,2.33317559,-0.14068250,18.28783940,-1.75834833,0.01389616,1,1
2020-06-05,78.49055850,80.52958803,78.46143067,80.46890259,137250400,0.02808298,0.02492352,0.04176514,0.01036807,1.18617244,77.83747965,2.28054327,2.32264913,-0.04210585,18.73731755,0.27798852,0.01394709,1,1
2020-06-08,80.16549526,80.97868193,79.45426343,80.94469452,95654400,0.00589533,0.02532877,0.03543748,0.01035875,1.10691793,74.70612191,2.36149428,2.33041816,0.03107612,18.37625225,-1.03645620,0.01480905,1,1
2020-06-09,80.62425597,83.89398054,80.59269835,83.50074005,147712400,0.03108936,0.06506767,0.06190821,0.01249012,1.36147374,83.42350292,2.60190688,2.38471590,0.21719098,18.81077770,0.99223302,0.01873754,1,1
2020-06-10,84.44986471,86.11749957,84.01050267,85.64900970,166651600,0.02540217,0.06238686,0.08182030,0.01349238,1.36505612,84.35890464,2.93198491,2.49416970,0.43781520,18.93141596,1.54749747,0.02297382,0,0
2020-06-11,84.79212472,85.21692281,81.43500939,81.53695679,201662400,-0.04920129,0.00729024,0.04126855,0.02319313,0.56519791,65.00705406,2.82915310,2.56116638,0.26798672,19.12210557,2.42518879,0.02396442,1,0
